latitude,longitude,Events,Type
27.788175,77.438029,1,Religious Inspired: Hindu
27.787302,77.437118,1,Religious Inspired: Hindu
27.787644,77.438801,1,Religious Inspired: Hindu
27.791478,77.438115,1,Religious Inspired: Hindu
33.732216,75.157913,1,Religious Inspired: Islamic
25.860614,90.515141,1,Nationalist/Sub-nationalist Movement
21.097542,81.037781,1,Left Wing Extremism
26.57701,93.171649,1,Nationalist/Sub-nationalist Movement
33.883527,74.92321,1,Religious Inspired: Islamic
22.102661,85.053221,1,Left Wing Extremism
18.391271,81.661287,1,Left Wing Extremism
20.181843,80.006844,1,Left Wing Extremism
24.92754,86.220503,1,Left Wing Extremism
24.950248,86.175176,1,Left Wing Extremism
25.042452,88.138754,1,Nationalist/Sub-nationalist Movement
25.495444,90.616793,1,Nationalist/Sub-nationalist Movement
25.566559,90.22648,1,Nationalist/Sub-nationalist Movement
18.718325,81.266205,1,Left Wing Extremism
20.073063,81.591589,1,Left Wing Extremism
34.08374,74.789902,1,Religious Inspired: Islamic
23.84879,85.607772,1,Left Wing Extremism
25.330097,90.563609,1,Nationalist/Sub-nationalist Movement
19.711445,81.248846,1,Left Wing Extremism
26.124155,85.364771,1,Left Wing Extremism
25.210859,88.192384,1,Nationalist/Sub-nationalist Movement
25.210859,88.192384,1,Nationalist/Sub-nationalist Movement
34.288891,74.463715,1,Religious Inspired: Islamic
26.696457,84.895869,1,Left Wing Extremism
20.181843,80.006844,1,Left Wing Extremism
19.639543,79.474959,1,Left Wing Extremism
34.288891,74.463715,1,Religious Inspired: Islamic
34.08374,74.789902,1,Religious Inspired: Islamic
33.931011,75.114212,1,Religious Inspired: Islamic
19.413174,80.003366,1,Left Wing Extremism
12.915447,79.134746,1,Religious Inspired: Islamic
24.361258,87.418416,1,Left Wing Extremism
25.276394,94.028678,1,Nationalist/Sub-nationalist Movement
18.302432,80.551997,1,Left Wing Extremism
24.988392,93.49534,1,Nationalist/Sub-nationalist Movement
18.055828,81.933021,1,Left Wing Extremism
18.139245,81.852386,1,Left Wing Extremism
24.696266,84.989258,1,Religious Inspired: Islamic
24.696266,84.989258,1,Religious Inspired: Islamic
24.696266,84.989258,1,Religious Inspired: Islamic
24.696266,84.989258,1,Religious Inspired: Islamic
24.696266,84.989258,1,Religious Inspired: Islamic
20.271723,80.309482,1,Left Wing Extremism
18.684729,80.989242,1,Left Wing Extremism
24.977651,84.655808,1,Left Wing Extremism
34.08374,74.789902,1,Religious Inspired: Islamic
19.021376,83.280034,1,Left Wing Extremism
34.010231,74.917259,1,Religious Inspired: Islamic
25.051842,86.190081,1,Left Wing Extremism
22.104615,88.319072,1,Left Wing Extremism
11.65761,78.149837,1,Religious Inspired: Islamic
19.723535,81.242411,1,Left Wing Extremism
22,88.433333,1,Left Wing Extremism
23.241425,84.503732,1,Left Wing Extremism
22.616173,85.815343,1,Left Wing Extremism
27.206273,94.15188,1,Nationalist/Sub-nationalist Movement
27.206273,94.15188,1,Nationalist/Sub-nationalist Movement
27.206273,94.15188,1,Nationalist/Sub-nationalist Movement
22.462537,85.520024,1,Left Wing Extremism
26.180755,93.587917,1,Nationalist/Sub-nationalist Movement
23.023638,85.189404,1,Left Wing Extremism
26.120888,85.36472,1,Left Wing Extremism
19.6,81.6667,1,Left Wing Extremism
24.129604,84.185606,1,Left Wing Extremism
26.149794,91.763931,1,Nationalist/Sub-nationalist Movement
23.851459,91.992718,1,Nationalist/Sub-nationalist Movement
19.974869,81.053303,1,Left Wing Extremism
25.006355,94.02804,1,Religious Inspired: Islamic
24.808342,84.791702,1,Left Wing Extremism
24.204235,84.870937,1,Left Wing Extremism
24.955607,84.487294,1,Left Wing Extremism
33.774655,74.093469,1,Religious Inspired: Islamic
25.501158,90.690783,1,Nationalist/Sub-nationalist Movement
25.960734,93.497468,1,Nationalist/Sub-nationalist Movement
25.906267,93.72759,1,Nationalist/Sub-nationalist Movement
24.966575,93.880803,1,Nationalist/Sub-nationalist Movement
26.020855,93.778168,1,Nationalist/Sub-nationalist Movement
26.162961,93.465358,1,Nationalist/Sub-nationalist Movement
25.750101,90.663075,1,Nationalist/Sub-nationalist Movement
24.798346,93.94043,1,Nationalist/Sub-nationalist Movement
25.567169,90.525782,1,Nationalist/Sub-nationalist Movement
24.798346,93.94043,1,Nationalist/Sub-nationalist Movement
26.503757,90.547124,1,Nationalist/Sub-nationalist Movement
26.63755,90.644049,1,Nationalist/Sub-nationalist Movement
26.376618,92.356469,1,Nationalist/Sub-nationalist Movement
26.398022,90.269415,1,Nationalist/Sub-nationalist Movement
26.398022,90.269415,1,Nationalist/Sub-nationalist Movement
26.479468,90.556866,1,Nationalist/Sub-nationalist Movement
24.663717,93.906269,1,Nationalist/Sub-nationalist Movement
24.798346,93.94043,1,Nationalist/Sub-nationalist Movement
24.214748,94.268814,1,Nationalist/Sub-nationalist Movement
24.798346,93.94043,1,Nationalist/Sub-nationalist Movement
26.469478,89.804903,1,Nationalist/Sub-nationalist Movement
24.047091,85.355331,1,Left Wing Extremism
18.518679,73.857254,1,Religious Inspired: Hindu
25.330097,90.563609,1,Nationalist/Sub-nationalist Movement
26.433529,92.030881,1,Nationalist/Sub-nationalist Movement
33.788992,75.05077,1,Religious Inspired: Islamic
33.762523,75.024433,1,Religious Inspired: Islamic
18.500361,83.04822,1,Left Wing Extremism
19.203477,81.934532,1,Left Wing Extremism
26.479468,90.556866,1,Nationalist/Sub-nationalist Movement
26.49184,89.526855,1,Nationalist/Sub-nationalist Movement
24.654662,93.447772,1,Nationalist/Sub-nationalist Movement
22.462537,85.520024,1,Left Wing Extremism
23.482377,84.361768,1,Left Wing Extremism
19.122463,81.521931,1,Left Wing Extremism
33.709209,74.845108,1,Religious Inspired: Islamic
33.874027,74.901505,1,Religious Inspired: Islamic
18.352486,81.953482,1,Left Wing Extremism
25.97461,92.909838,1,Nationalist/Sub-nationalist Movement
24.852796,94.011154,1,Nationalist/Sub-nationalist Movement
25.095386,94.361652,1,Nationalist/Sub-nationalist Movement
24.798346,93.94043,1,Nationalist/Sub-nationalist Movement
24.795728,84.999721,1,Left Wing Extremism
25.587814,90.023332,1,Nationalist/Sub-nationalist Movement
18.8,80.8167,1,Left Wing Extremism
24.505096,84.897175,1,Left Wing Extremism
18.69544,81.221995,1,Left Wing Extremism
24.798346,93.94043,1,Nationalist/Sub-nationalist Movement
23.90216,84.601235,1,Left Wing Extremism
23.924486,84.600809,1,Left Wing Extremism
26.316231,87.236948,1,Left Wing Extremism
24.925516,86.220846,1,Left Wing Extremism
26.868715,92.780945,1,Nationalist/Sub-nationalist Movement
34.08374,74.789902,1,Religious Inspired: Islamic
24.798346,93.94043,1,Nationalist/Sub-nationalist Movement
24.798346,93.94043,1,Nationalist/Sub-nationalist Movement
32.371698,75.522909,1,Religious Inspired: Islamic
32.553325,75.110752,1,Religious Inspired: Islamic
24.585433,92.589132,1,Religious Inspired: Hindu
26.312427,92.537383,1,Nationalist/Sub-nationalist Movement
25.562406,91.289631,1,Nationalist/Sub-nationalist Movement
24.832857,94.534378,1,Nationalist/Sub-nationalist Movement
34.08374,74.789902,1,Religious Inspired: Islamic
18.936128,83.251906,1,Left Wing Extremism
24.136728,84.185057,1,Left Wing Extremism
25.567637,90.527143,1,Nationalist/Sub-nationalist Movement
25.095386,94.361652,1,Nationalist/Sub-nationalist Movement
25.320331,94.151376,1,Nationalist/Sub-nationalist Movement
24.467444,92.557127,1,Nationalist/Sub-nationalist Movement
20.181843,80.006844,1,Left Wing Extremism
24.830603,84.086728,1,Left Wing Extremism
19.740027,83.191938,1,Left Wing Extremism
19.1774,83.583695,1,Left Wing Extremism
26.60403,90.239627,1,Nationalist/Sub-nationalist Movement
20.565902,82.459028,1,Left Wing Extremism
25.611838,85.145519,1,Religious Inspired: Islamic
25.611838,85.145519,1,Religious Inspired: Islamic
25.611838,85.145519,1,Religious Inspired: Islamic
25.611838,85.145519,1,Religious Inspired: Islamic
25.611838,85.145519,1,Religious Inspired: Islamic
25.611838,85.145519,1,Religious Inspired: Islamic
25.611838,85.145519,1,Religious Inspired: Islamic
18.8,80.8167,1,Left Wing Extremism
25.611838,85.145519,1,Religious Inspired: Islamic
25.611838,85.145519,1,Religious Inspired: Islamic
25.611838,85.145519,1,Religious Inspired: Islamic
26.330452,90.28339,1,Nationalist/Sub-nationalist Movement
18.391344,81.65966,1,Left Wing Extremism
23.00616,85.41132,1,Left Wing Extremism
22.565391,86.489362,1,Left Wing Extremism
25.567937,90.224466,1,Nationalist/Sub-nationalist Movement
25.97258,90.546861,1,Nationalist/Sub-nationalist Movement
23.755182,84.355559,1,Left Wing Extremism
25.224232,90.376999,1,Nationalist/Sub-nationalist Movement
23.050671,85.201507,1,Left Wing Extremism
18.391134,81.659273,1,Left Wing Extremism
23.805921,86.415512,1,Left Wing Extremism
25.56796,91.296179,1,Nationalist/Sub-nationalist Movement
17.870755,82.350995,1,Left Wing Extremism
13.659395,75.951134,1,Left Wing Extremism
18.773716,81.331329,1,Left Wing Extremism
21.097103,81.030222,1,Left Wing Extremism
24.519961,85.140453,1,Left Wing Extremism
19.913683,80.987427,1,Left Wing Extremism
18.850754,81.30418,1,Left Wing Extremism
19.739481,81.25753,1,Left Wing Extremism
25.330097,90.563609,1,Nationalist/Sub-nationalist Movement
20.093521,81.162048,1,Left Wing Extremism
19.901394,81.567869,1,Left Wing Extremism
18.8,80.8167,1,Left Wing Extremism
19.723535,81.242411,1,Left Wing Extremism
25.649879,90.260223,1,Nationalist/Sub-nationalist Movement
19.680193,81.052495,1,Left Wing Extremism
23.520444,87.311923,1,Left Wing Extremism
20.261553,81.460083,1,Left Wing Extremism
18.9,81.35,1,Left Wing Extremism
19.964072,80.99712,1,Left Wing Extremism
18.813693,80.834286,1,Left Wing Extremism
18.391134,81.659273,1,Left Wing Extremism
18.153452,81.508949,1,Left Wing Extremism
20.208079,81.229706,1,Left Wing Extremism
18.391134,81.659273,1,Left Wing Extremism
18.391134,81.659273,1,Left Wing Extremism
25.983635,90.782949,1,Nationalist/Sub-nationalist Movement
25.095386,94.361652,1,Nationalist/Sub-nationalist Movement
34.486891,74.286754,1,Religious Inspired: Islamic
25.097492,94.371343,1,Nationalist/Sub-nationalist Movement
22.10882,85.29112,1,Left Wing Extremism
13.37129,75.198311,1,Left Wing Extremism
18.108706,82.10879,1,Left Wing Extremism
24.585433,92.589132,1,Nationalist/Sub-nationalist Movement
26.609762,92.959912,1,Nationalist/Sub-nationalist Movement
26.398022,90.269415,1,Nationalist/Sub-nationalist Movement
26.49598,90.702507,1,Nationalist/Sub-nationalist Movement
25.570455,90.218384,1,Nationalist/Sub-nationalist Movement
25.513493,90.203908,1,Nationalist/Sub-nationalist Movement
23.719245,92.414696,1,Nationalist/Sub-nationalist Movement
22.496235,84.508502,1,Left Wing Extremism
20.207901,81.251883,1,Left Wing Extremism
24.798346,93.94043,1,Nationalist/Sub-nationalist Movement
26.479468,90.556866,1,Nationalist/Sub-nationalist Movement
26.49598,90.702507,1,Nationalist/Sub-nationalist Movement
24.628864,93.761286,1,Nationalist/Sub-nationalist Movement
22.6,84.6,1,Left Wing Extremism
24.316127,87.261257,1,Left Wing Extremism
18.810605,80.825703,1,Left Wing Extremism
25.561454,94.144979,1,Nationalist/Sub-nationalist Movement
20.531315,82.480691,1,Left Wing Extremism
25.312522,86.490757,1,Left Wing Extremism
33.946251,74.798309,1,Religious Inspired: Islamic
24.749905,84.370896,1,Left Wing Extremism
23.176274,84.351975,1,Left Wing Extremism
18.352486,81.953482,1,Left Wing Extremism
25.580663,90.574495,1,Nationalist/Sub-nationalist Movement
18.561113,80.920395,1,Left Wing Extremism
26.63755,90.644049,1,Nationalist/Sub-nationalist Movement
25.549444,90.326944,1,Nationalist/Sub-nationalist Movement
25.193491,90.634631,1,Nationalist/Sub-nationalist Movement
25.545684,90.42927,1,Nationalist/Sub-nationalist Movement
19.021275,83.280197,1,Left Wing Extremism
19.021275,83.280197,1,Left Wing Extremism
19.021376,83.280034,1,Left Wing Extremism
23.755786,84.354313,1,Left Wing Extremism
23.756444,84.355734,1,Left Wing Extremism
24.800712,94.058647,1,Nationalist/Sub-nationalist Movement
33.659444,75.708056,1,Religious Inspired: Islamic
23.756444,84.355734,1,Left Wing Extremism
26.63755,90.644049,1,Nationalist/Sub-nationalist Movement
25.55757,90.227984,1,Nationalist/Sub-nationalist Movement
25.55757,90.227984,1,Nationalist/Sub-nationalist Movement
25.330097,90.563609,1,Nationalist/Sub-nationalist Movement
18.355422,81.833743,1,Left Wing Extremism
17.940918,81.531387,1,Left Wing Extremism
25.224232,90.376999,1,Nationalist/Sub-nationalist Movement
19.712603,82.988122,1,Left Wing Extremism
18.363526,81.895253,1,Left Wing Extremism
18.352486,81.953482,1,Left Wing Extremism
26.36284,90.266561,1,Nationalist/Sub-nationalist Movement
24.128611,84.185712,1,Left Wing Extremism
24.409759,84.525168,1,Left Wing Extremism
23.756444,84.355734,1,Left Wing Extremism
27.477675,94.910721,1,Nationalist/Sub-nationalist Movement
22.610968,84.502431,1,Left Wing Extremism
24.128611,84.185712,1,Left Wing Extremism
23.041512,84.544486,1,Left Wing Extremism
23.46391,85.456342,1,Left Wing Extremism
19.188299,83.439735,1,Left Wing Extremism
24.4833,86.7,1,Left Wing Extremism
26.63755,90.644049,1,Nationalist/Sub-nationalist Movement
19.041302,83.184964,1,Left Wing Extremism
22.607206,84.501531,1,Left Wing Extremism
18.352486,81.953482,1,Left Wing Extremism
26.522961,88.719221,1,Nationalist/Sub-nationalist Movement
24.885126,84.874189,1,Left Wing Extremism
25.291501,88.384976,1,Nationalist/Sub-nationalist Movement
26.257281,93.012702,1,Nationalist/Sub-nationalist Movement
18.356295,81.890599,1,Left Wing Extremism
18.135534,81.700938,1,Left Wing Extremism
18.7017,82.222665,1,Left Wing Extremism
24.871535,86.207106,1,Left Wing Extremism
18.07404,81.750951,1,Left Wing Extremism
18.793435,80.817976,1,Left Wing Extremism
19.996605,84.131565,1,Left Wing Extremism
24.81529,94.088195,1,Nationalist/Sub-nationalist Movement
18.8689,83.115376,1,Left Wing Extremism
25.56482,90.248945,1,Nationalist/Sub-nationalist Movement
18.8083,82.7083,1,Left Wing Extremism
18.935039,83.253644,1,Left Wing Extremism
25.516883,90.202877,1,Nationalist/Sub-nationalist Movement
24.8817,93.807461,1,Nationalist/Sub-nationalist Movement
18.879007,83.168179,1,Left Wing Extremism
24.795634,84.999464,1,Left Wing Extremism
17.850509,80.894976,1,Left Wing Extremism
26.54028,90.133119,1,Nationalist/Sub-nationalist Movement
24.24719,92.546724,1,Nationalist/Sub-nationalist Movement
24.966575,93.880803,1,Nationalist/Sub-nationalist Movement
25.213493,90.652998,1,Nationalist/Sub-nationalist Movement
26.981987,93.883316,1,Nationalist/Sub-nationalist Movement
26.746018,92.095943,1,Nationalist/Sub-nationalist Movement
26.7,92.5,1,Nationalist/Sub-nationalist Movement
21.204131,80.46213,1,Left Wing Extremism
18.394927,81.658604,1,Left Wing Extremism
24.764974,86.338915,1,Left Wing Extremism
24.28202,86.091399,1,Left Wing Extremism
25.490738,92.626845,1,Nationalist/Sub-nationalist Movement
26.701586,92.477843,1,Nationalist/Sub-nationalist Movement
25.2661,94.020793,1,Nationalist/Sub-nationalist Movement
18.740279,82.642942,1,Left Wing Extremism
24.190713,85.909885,1,Left Wing Extremism
17.880463,81.444141,1,Left Wing Extremism
17.880463,81.444141,1,Left Wing Extremism
24.004771,93.916624,1,Nationalist/Sub-nationalist Movement
24.798346,93.94043,1,Nationalist/Sub-nationalist Movement
24.798346,93.94043,1,Nationalist/Sub-nationalist Movement
24.798346,93.94043,1,Nationalist/Sub-nationalist Movement
24.798346,93.94043,1,Nationalist/Sub-nationalist Movement
23.165614,84.516234,1,Left Wing Extremism
18.844969,80.937903,1,Left Wing Extremism
24.181836,86.30685,1,Left Wing Extremism
19.823734,79.825136,1,Left Wing Extremism
26.832304,92.42647,1,Nationalist/Sub-nationalist Movement
19.233219,80.719896,1,Left Wing Extremism
17.862932,82.197868,1,Left Wing Extremism
17.864814,82.226252,1,Left Wing Extremism
17.864814,82.226252,1,Left Wing Extremism
11.909316,79.748299,1,Nationalist/Sub-nationalist Movement
26.63,92.8,1,Nationalist/Sub-nationalist Movement
25.225131,90.376661,1,Nationalist/Sub-nationalist Movement
25.868492,90.553329,1,Nationalist/Sub-nationalist Movement
24.523387,92.569213,1,Nationalist/Sub-nationalist Movement
17.850819,80.886203,1,Left Wing Extremism
20.196479,81.064575,1,Left Wing Extremism
18.34416,81.879281,1,Left Wing Extremism
24.194018,86.285942,1,Left Wing Extremism
25.567937,90.224466,1,Nationalist/Sub-nationalist Movement
25.529198,90.425278,1,Nationalist/Sub-nationalist Movement
25.817624,90.79264,1,Nationalist/Sub-nationalist Movement
23.602689,85.542244,1,Left Wing Extremism
22.949107,84.546612,1,Left Wing Extremism
23.156775,84.503875,1,Left Wing Extremism
23.851999,86.045572,1,Left Wing Extremism
26.225679,85.427192,1,Left Wing Extremism
24.78576,94.477952,1,Nationalist/Sub-nationalist Movement
26.035216,90.305265,1,Nationalist/Sub-nationalist Movement
17.941971,81.103753,1,Left Wing Extremism
23.848206,84.114944,1,Left Wing Extremism
25.215735,90.566519,1,Nationalist/Sub-nationalist Movement
25.507897,90.603891,1,Nationalist/Sub-nationalist Movement
9.950992,78.169202,1,Nationalist/Sub-nationalist Movement
25.567937,90.224466,1,Nationalist/Sub-nationalist Movement
23.016548,85.212493,1,Left Wing Extremism
21.201097,79.609217,1,Left Wing Extremism
23.855894,85.441654,1,Left Wing Extremism
22.12871,82.993543,1,Left Wing Extremism
24.798346,93.94043,1,Nationalist/Sub-nationalist Movement
19.830445,80.448937,1,Left Wing Extremism
24.626284,84.656242,1,Left Wing Extremism
26.487264,91.730175,1,Nationalist/Sub-nationalist Movement
17.695381,83.241493,1,Left Wing Extremism
23.996872,85.371765,1,Left Wing Extremism
18.727104,81.440785,1,Left Wing Extremism
19.63943,79.474748,1,Left Wing Extremism
22.610439,84.499465,1,Left Wing Extremism
19.586765,80.344397,1,Left Wing Extremism
26.149794,91.763931,1,Nationalist/Sub-nationalist Movement
33.874027,74.901505,1,Religious Inspired: Islamic
34.252791,74.349206,1,Religious Inspired: Islamic
33.851843,75.043033,1,Religious Inspired: Islamic
24.3,85.42,1,Left Wing Extremism
24.737702,93.464666,1,Nationalist/Sub-nationalist Movement
9.928878,78.146361,1,Nationalist/Sub-nationalist Movement
24.3679,86.507763,1,Left Wing Extremism
18.391012,81.656929,1,Nationalist/Sub-nationalist Movement
24.446043,94.222084,1,Nationalist/Sub-nationalist Movement
17.769831,81.310141,1,Left Wing Extremism
24.295329,84.635275,1,Left Wing Extremism
